salary,commission,age,elevel,car,zipcode,hvalue,hyears,loan,class
97624.127991,0.0,62,3,5,7,135000.0,21,272486.365258,1
150000.0,0.0,38,2,2,1,135000.0,20,138152.754592,0
121997.203058,0.0,50,1,1,3,135000.0,12,414859.919433,1
56693.99859700001,63620.740436,35,4,2,7,118465.869519,28,377791.192194,0
112134.95456199998,0.0,73,4,16,4,135000.0,19,152169.01258399998,0
40284.960977,19256.71889,45,4,17,7,135000.0,10,258877.330344,1
81066.04555,0.0,21,1,16,6,135000.0,23,112695.186173,0
36484.969298,50019.809277,44,2,4,8,124534.001941,8,312636.956142,1
31083.000071,30596.468272,27,2,19,7,135000.0,9,303557.02118000004,0
85832.038782,0.0,46,2,14,5,135000.0,8,311217.875185,1
45526.849915,12498.150888,30,0,12,7,135000.0,11,420321.758565,0
142968.87571300002,0.0,61,1,11,3,135000.0,24,147601.427449,1
107551.80156300002,0.0,47,2,6,0,135000.0,19,8569.369134999999,1
24818.026979,44031.234007,70,3,15,0,135000.0,23,493950.177198,0
122907.532781,0.0,73,0,12,0,135000.0,6,18731.69074,0
89119.690459,0.0,31,2,3,8,50024.189676,4,364189.680398,0
34879.406468,48934.796341,68,2,19,7,135000.0,26,91758.577088,0
22166.871976,36305.04477,24,4,10,8,128220.430445,17,345330.38771,0
28770.226154000004,11621.92237,40,4,15,0,135000.0,17,473503.824926,1
20000.0,63500.306847,51,2,19,2,135000.0,6,65396.982545000006,1
149312.34110999998,0.0,76,3,6,2,135000.0,25,256444.868809,0
103313.42693,0.0,33,1,19,6,135000.0,21,0.0,0
92914.098236,0.0,29,3,13,1,135000.0,27,305444.955359,0
32116.97782,56959.645603,56,3,6,5,135000.0,15,108193.975289,1
148121.445424,0.0,48,2,16,7,135000.0,9,44331.693577,1
124395.972013,0.0,45,4,17,4,135000.0,26,354893.257011,1
29799.639708,49338.054089,52,3,18,3,135000.0,30,110581.251769,1
104509.003827,0.0,78,0,5,4,135000.0,23,316968.507348,0
52138.026869,46587.275574,26,1,0,3,135000.0,1,229780.660012,0
28902.863402,54208.689638,80,4,6,1,135000.0,5,77350.920065,0
78836.24881399999,0.0,53,0,6,1,135000.0,16,263173.603302,1
71713.02077100001,54811.24062999999,42,4,8,0,135000.0,13,190874.368266,1
59323.25745800001,13721.154362,61,1,4,4,135000.0,2,388700.351279,0
142611.36027,0.0,33,1,4,1,135000.0,16,458961.724091,0
121188.912081,0.0,64,3,19,7,111832.639162,27,303937.03887,0
91963.477772,0.0,33,4,5,4,135000.0,22,60664.309694,0
91009.376108,0.0,37,4,9,6,135000.0,20,43299.69048000001,0
94793.488418,0.0,32,1,8,1,135000.0,3,181246.544264,0
39254.698215,55353.755297,75,4,0,8,112604.041955,23,349906.97692800005,0
40115.400456,48227.1208,23,0,2,2,135000.0,17,394810.357406,0
92537.071224,0.0,51,0,7,8,135000.0,5,14159.595904,1
104134.254329,0.0,56,0,19,4,135000.0,8,169916.224173,1
116395.89971199998,0.0,65,0,18,3,135000.0,6,392943.997884,0
85665.547454,0.0,60,1,15,5,135000.0,14,468860.48964799993,1
98376.824733,0.0,57,3,1,1,135000.0,1,364534.660128,0
23314.989253,51403.271445,42,4,4,4,135000.0,27,383185.219984,1
59443.586228,72237.831767,65,4,5,5,135000.0,30,326667.273209,0
31539.562995,36393.817651,46,2,13,7,135000.0,27,429928.98301400006,1
46849.97366,60215.85245700001,20,2,17,4,135000.0,2,80625.851399,0
39028.804681,60988.899839,62,2,7,7,128346.180401,14,207809.039736,0
20000.0,60475.68130900001,76,2,12,5,135000.0,14,402948.100213,0
136914.959324,0.0,62,2,14,6,135000.0,13,358552.104371,0
52767.805859,67433.014137,57,3,9,1,135000.0,18,206389.0421,1
69899.445133,70986.239394,23,1,15,3,135000.0,11,192955.157561,0
116302.642622,0.0,35,0,5,2,135000.0,10,500000.0,0
111361.16307,0.0,38,3,17,7,135000.0,26,240901.090309,0
102297.126948,0.0,32,1,10,1,135000.0,21,197189.749874,0
127750.273515,0.0,76,4,18,0,135000.0,30,101458.979179,0
78946.549181,0.0,50,0,2,0,135000.0,25,500000.0,1
63294.31882000001,75000.0,25,2,7,0,135000.0,11,401642.984185,0
41385.431583,72993.42113,69,3,10,3,135000.0,3,410833.722607,0
110212.223999,0.0,75,2,8,4,135000.0,25,325044.014366,0
127549.627175,0.0,35,3,2,0,135000.0,30,8477.122143999999,0
37310.849687,40111.839538,36,4,0,0,135000.0,17,255697.468929,0
68488.698679,29665.411846,77,0,0,6,135000.0,4,278145.634534,0
59746.410272,12387.593324,27,2,2,6,135000.0,6,213888.723703,0
111883.109686,0.0,75,3,12,5,135000.0,15,0.0,0
23164.518711,49006.833397,30,4,17,6,135000.0,8,419893.598146,0
26659.98968,56729.232938,23,1,13,0,135000.0,8,198761.767049,0
35348.567314,58224.88932,21,1,6,1,135000.0,8,295812.579979,0
26348.226064,31210.802464,26,2,3,6,135000.0,21,23593.852092,0
132728.97986,0.0,61,4,13,3,135000.0,26,432192.075936,0
52549.751211,67391.737331,29,2,2,7,135000.0,2,500000.0,0
124831.586878,0.0,33,2,12,8,135000.0,4,323272.81020300003,0
85444.772353,0.0,59,0,16,8,98047.349604,27,57032.888053,0
32395.883553,74143.3547,38,1,2,7,135000.0,15,288976.923159,0
47295.136541,61999.257774,62,4,5,4,135000.0,6,74684.973863,0
34203.976982,62437.44869,65,4,16,6,135000.0,24,284962.299774,0
128004.039662,0.0,77,3,12,2,135000.0,15,286512.761411,0
104917.931829,0.0,45,3,3,6,135000.0,8,419120.768503,1
125378.278185,0.0,33,0,17,5,135000.0,17,141911.961472,0
117782.505115,0.0,50,3,7,5,135000.0,8,88365.81794400002,1
34453.270069,29960.449746,29,0,19,0,135000.0,2,45824.636426,0
81729.38019400001,0.0,68,0,11,1,135000.0,21,137172.24567,0
117427.703462,0.0,56,3,18,8,69305.384619,23,43345.099901,1
122679.315172,0.0,54,1,3,1,135000.0,14,28322.346266000004,1
96100.034837,0.0,79,4,14,7,135000.0,14,295964.953317,0
137461.462324,0.0,71,1,18,3,135000.0,18,462257.137475,0
29614.625689,42456.616557,70,4,18,4,135000.0,2,368892.133104,0
139323.259247,0.0,66,0,16,1,135000.0,28,299492.335921,0
90022.83673099997,0.0,28,4,10,4,135000.0,10,0.0,0
109211.34499,0.0,67,0,16,0,135000.0,1,398936.509758,0
101859.408274,0.0,26,4,8,0,135000.0,13,374379.423643,0
98578.516439,0.0,60,4,16,6,135000.0,4,354669.579212,1
68739.315357,38232.228452,63,3,9,0,135000.0,26,309969.424044,0
62941.176858000006,62124.083347,25,2,12,2,135000.0,5,396049.74627,0
137522.806672,0.0,48,2,12,8,62684.367189,22,415628.579566,1
149307.748084,0.0,52,4,7,8,135000.0,23,310498.291832,1
130132.506988,0.0,70,4,7,7,109894.103944,21,87650.65566599999,0
30443.08963,70821.446663,33,4,7,1,135000.0,13,226654.718544,0
131569.302581,0.0,39,0,17,1,135000.0,22,42502.394696,1
134451.315429,0.0,65,2,2,2,135000.0,30,146703.240122,0
53611.231084,35361.018068,37,3,2,2,135000.0,22,474685.081182,0
129187.153179,0.0,45,3,14,7,135000.0,19,50291.182637,1
104775.620832,0.0,54,2,0,5,135000.0,28,29145.424819,1
120278.183988,0.0,57,0,15,1,135000.0,11,202675.604877,1
47798.645854,68496.607298,42,0,16,8,128005.745688,18,328565.211257,1
27508.695052,25090.951893,50,1,12,4,135000.0,25,107211.241424,1
35027.870232,24469.611804,38,2,16,5,135000.0,1,345838.576202,0
86680.267953,0.0,22,1,1,1,135000.0,29,32283.248576,0
27521.222178,49643.386198,63,2,11,3,135000.0,29,390988.256469,0
120038.153031,0.0,27,4,17,7,135000.0,20,366077.884629,0
42094.212601,70434.83982899999,30,4,2,4,135000.0,11,286061.901714,0
86853.062252,0.0,22,3,6,8,86944.237989,1,420236.470896,0
23303.676492,22017.900663,55,1,8,6,135000.0,19,107151.105497,1
138502.574557,0.0,28,4,16,3,135000.0,11,283643.858623,0
121373.18631099998,0.0,42,1,14,6,135000.0,9,102711.272901,1
102476.765436,0.0,80,1,4,8,111470.944493,10,33296.02043500001,0
90861.251969,0.0,50,2,18,4,135000.0,28,367221.358817,1
92691.657472,0.0,43,4,3,3,135000.0,26,352702.547592,1
40882.006567,52719.863966,78,3,2,7,127780.209542,12,49640.08338500001,0
68989.974984,13772.10298,62,3,18,4,135000.0,16,12262.627208,0
65844.476299,53620.00144,50,0,11,6,135000.0,10,372306.339497,1
94824.296434,0.0,39,4,7,1,135000.0,20,358821.708294,1
79618.44351699999,0.0,76,0,3,7,135000.0,20,485452.477967,0
100990.445555,0.0,35,4,17,4,135000.0,8,23981.79953,0
146769.45632,0.0,33,0,8,6,135000.0,24,323268.726646,0
72829.10304,0.0,70,1,0,1,135000.0,22,114728.434731,0
47029.331238,30921.086269,21,2,6,3,135000.0,27,331734.09839400003,0
119814.573815,0.0,64,2,13,0,135000.0,23,135126.841043,0
35809.029297,56811.858183,73,4,6,5,135000.0,13,98084.104153,0
120866.475691,0.0,57,3,8,2,135000.0,21,447889.462155,1
110615.271945,0.0,57,4,12,0,135000.0,3,472675.824443,1
115003.222112,0.0,28,3,3,7,135000.0,9,381176.448961,0
41800.361077,26084.371668,22,4,12,6,135000.0,30,38686.000331,0
22878.506854,33463.614264,36,2,1,8,106066.389179,21,452759.414858,0
72301.14695,67773.31530700001,74,1,5,5,135000.0,14,430191.215226,0
95091.581057,0.0,36,0,4,8,90892.96257,19,220148.957598,0
39165.553452,24858.327916,74,2,0,1,135000.0,3,290549.017922,0
70932.518001,0.0,28,0,11,0,135000.0,19,0.0,0
69499.479123,52244.225533,35,1,6,1,135000.0,1,161773.941498,0
105482.349257,0.0,47,0,2,5,135000.0,8,452184.200862,1
109659.328747,0.0,71,1,3,4,135000.0,6,294792.725475,0
102539.326161,0.0,68,2,13,1,135000.0,28,82246.300397,0
52676.557085,47257.30591700001,56,2,8,7,113466.104818,14,487332.926527,1
35811.783919,11001.403557,35,1,14,6,135000.0,24,220070.728379,0
97643.283816,0.0,55,3,1,7,135000.0,12,343195.569646,1
80214.914423,0.0,44,1,10,5,135000.0,25,91341.645445,1
146758.074053,0.0,68,3,5,7,135000.0,18,187399.351584,0
93679.580576,0.0,52,3,11,7,135000.0,9,459403.07983100007,1
26032.836712,55053.998959,54,1,9,5,135000.0,15,430386.622556,1
118681.955321,0.0,49,3,0,4,135000.0,18,50661.750905,1
146361.34781500002,0.0,38,4,16,5,135000.0,4,351244.92325500003,1
85190.71031699999,0.0,64,3,15,7,135000.0,25,133320.479097,0
20000.0,70038.445683,22,0,10,6,135000.0,8,163851.50529200002,0
135011.403713,0.0,49,2,8,6,135000.0,2,72532.741167,1
69656.65990299999,64560.52142899999,24,0,0,7,135000.0,28,206532.837832,0
124476.558817,0.0,33,0,11,3,135000.0,2,197077.030569,0
134523.95521500002,0.0,69,0,3,4,135000.0,15,69438.81184,0
132566.80340499998,0.0,78,2,17,7,107542.865115,24,53706.539745,0
113526.12663800002,0.0,63,2,14,2,135000.0,14,488814.136886,0
43448.45423600001,49553.448495,45,1,12,5,135000.0,27,91180.199747,1
95398.739286,0.0,53,0,0,7,135000.0,23,188788.47298,1
87577.351679,0.0,59,3,4,1,135000.0,3,78393.024836,1
58668.93419199999,61748.09748300001,79,1,2,5,135000.0,5,117295.626402,0
146540.273677,0.0,58,4,9,7,135000.0,11,20216.921326,1
149479.016039,0.0,41,2,15,3,135000.0,23,271194.18593800004,0
100797.947419,0.0,74,2,15,3,135000.0,3,144378.137283,0
129206.673592,0.0,36,1,9,3,135000.0,24,195842.879495,0
81258.88867300001,0.0,64,3,11,7,135000.0,8,429118.301046,0
138085.183805,0.0,53,4,8,3,135000.0,16,159699.728703,1
67052.408767,21713.386298,70,1,15,3,135000.0,15,418407.917294,0
36164.197839,34050.421658,20,1,17,3,135000.0,6,180561.053412,0
94025.020798,0.0,28,3,7,0,135000.0,29,480283.428194,0
81248.11306799999,0.0,38,0,12,3,135000.0,27,451374.880208,0
145539.916376,0.0,39,4,8,1,135000.0,30,417259.223479,1
79839.319993,0.0,69,2,16,5,135000.0,7,263863.287516,0
81436.086576,0.0,57,3,2,7,135000.0,29,339657.705417,1
78417.333177,0.0,60,1,7,4,135000.0,11,475405.28571400006,1
70465.865638,51816.17897,43,4,6,2,135000.0,25,293176.420102,1
111064.479345,0.0,73,0,1,7,135000.0,25,485095.366617,0
103801.964987,0.0,66,0,17,8,128529.648886,12,331878.595602,0
67623.168323,26993.727322,36,1,1,8,61380.902229,26,220692.116662,0
115366.704432,0.0,56,0,7,3,135000.0,30,128663.887674,1
119003.615147,0.0,38,0,18,1,135000.0,19,149006.08144,1
114387.272409,0.0,74,3,2,8,97975.280483,17,83577.82586900001,0
74380.295654,14169.876708000002,64,1,6,3,135000.0,4,239993.452465,0
97153.317513,0.0,73,2,1,7,135000.0,14,151713.972362,0
105839.207556,0.0,52,4,1,2,135000.0,10,16466.798937,1
128579.807276,0.0,20,2,14,5,135000.0,27,412765.591376,0
116010.41001300002,0.0,25,1,5,3,135000.0,19,413851.939861,0
146121.546607,0.0,68,3,2,7,135000.0,18,283479.820903,0
145129.173278,0.0,53,2,8,2,135000.0,26,226403.801994,1
119155.568022,0.0,33,1,8,6,135000.0,27,198071.327526,0
59366.986421,32133.100541000003,73,1,13,0,135000.0,14,173449.878856,0
138334.623865,0.0,25,4,10,7,135000.0,1,78595.503274,0
84738.828704,0.0,52,3,3,8,93574.222424,16,479866.596237,1
140930.719673,0.0,41,4,4,5,135000.0,7,8014.305418999998,1
139619.13876099998,0.0,56,2,6,0,135000.0,6,117998.292167,1
47293.849642,23440.051307,73,4,1,5,135000.0,23,228277.603516,0
61796.394783,61046.59463099999,76,3,15,7,135000.0,17,317688.570396,0
141293.24281300002,0.0,79,4,14,8,56905.79203500001,9,109912.080648,0
98569.537556,0.0,71,1,9,5,135000.0,18,42777.303991,0
123959.327302,0.0,70,1,1,8,53457.1304,4,186415.073451,0
35631.664302,58900.881924,77,4,11,0,135000.0,7,488576.432998,0
67111.13269299999,51540.148942,73,0,3,3,135000.0,16,48548.976439,0
71143.411796,74185.88818099999,44,2,19,2,135000.0,10,287576.769596,1
34103.248855,47928.491503,67,2,10,5,135000.0,11,186438.255758,0
102794.577147,0.0,27,2,12,7,135000.0,7,46324.578287,0
80300.37772,0.0,42,3,1,6,135000.0,28,391480.875612,1
101427.183484,0.0,74,4,17,3,135000.0,22,339388.404533,0
122419.982252,0.0,46,2,1,6,135000.0,4,198802.492426,1
59008.967385,14173.391622,30,4,16,1,135000.0,12,0.0,0
79409.779762,0.0,79,3,6,4,135000.0,23,499140.501557,0
139430.10350199998,0.0,37,4,5,5,135000.0,17,206643.531776,0
65082.296412,52912.649029,57,4,15,4,135000.0,28,234378.167871,1
20527.931725,57329.97325800001,50,2,5,8,135000.0,1,201404.207027,1
127017.24373,0.0,42,2,6,0,135000.0,11,114445.956365,1
102033.104725,0.0,59,4,1,3,135000.0,25,195361.145159,0
66531.318191,25462.136085,26,1,3,0,135000.0,4,364589.70835,0
118858.103424,0.0,45,0,7,7,110553.888561,9,190670.900601,1
29212.462046,17753.353909999998,74,1,18,4,135000.0,15,278554.966946,0
92964.669338,0.0,71,4,4,5,135000.0,14,59649.007675,0
119933.751027,0.0,60,3,6,1,135000.0,24,102958.980389,1
87466.297876,0.0,22,1,14,0,135000.0,6,422194.324978,0
68864.598133,39392.986576,49,2,17,5,135000.0,27,274946.724515,1
93327.546873,0.0,59,2,12,4,135000.0,22,91379.866284,1
146314.713003,0.0,76,1,9,7,135000.0,17,215158.636998,0
113487.043626,0.0,57,2,1,6,135000.0,14,226368.059561,1
58019.027524,47332.290692,65,2,3,2,135000.0,4,182530.748087,0
136284.025451,0.0,40,1,13,8,75202.399889,16,127319.281316,0
112367.832688,0.0,20,4,7,8,83363.450654,15,487423.122746,0
29535.414673000007,66303.248966,69,4,17,2,135000.0,24,389856.154682,0
148013.107982,0.0,49,4,18,5,135000.0,23,357512.719753,1
150000.0,0.0,55,4,16,3,135000.0,8,0.0,1
78528.682178,0.0,64,1,18,2,135000.0,6,93620.081822,0
72849.738441,0.0,68,4,11,2,135000.0,27,445896.365282,0
108093.29398,0.0,72,0,17,6,135000.0,6,115055.979925,0
20000.0,56152.378812,27,4,5,0,135000.0,14,261394.683342,0
111974.808037,0.0,39,3,0,0,135000.0,24,323935.96116,0
73994.59827999999,0.0,44,1,10,4,135000.0,18,270726.278187,1
37926.502017,63612.686006,32,3,8,7,120794.529428,12,241947.617021,0
137304.692024,0.0,23,1,8,0,135000.0,14,453232.05642200005,0
57019.450535,23683.749774,49,1,4,5,135000.0,8,207185.972596,1
84900.006014,0.0,65,3,16,2,135000.0,8,367680.842988,0
76658.344764,41766.285422,42,0,19,1,135000.0,30,41193.44922900001,1
44059.340027,18796.397548,54,3,10,6,135000.0,9,269955.19405700004,1
57429.618214,71752.115246,57,4,16,4,135000.0,16,267551.22825100005,1
148648.411377,0.0,29,0,10,1,135000.0,8,263351.018888,0
104491.469021,0.0,39,0,18,5,135000.0,28,431299.223667,1
78933.10823099999,0.0,67,0,1,2,135000.0,28,356306.684121,0
73877.157628,30313.233967,28,0,6,3,135000.0,4,462840.519653,0
111084.075992,0.0,42,3,14,4,135000.0,26,323852.00250500004,1
64867.580429,25652.438043,49,4,14,3,135000.0,30,27892.294222000004,1
100892.680706,0.0,64,4,11,6,135000.0,5,31061.035518,0
105100.895411,0.0,26,2,5,7,135000.0,20,314237.09381,0
99023.617395,0.0,24,3,1,3,135000.0,10,47430.183027,0
75529.969306,17935.967075,23,4,14,7,123086.990118,22,70689.17557200001,0
49380.912509,29937.486821,21,4,14,6,135000.0,20,229990.839215,0
85970.68437100001,0.0,45,0,10,2,135000.0,18,472665.121456,1
124427.791771,0.0,79,3,18,4,135000.0,30,452418.599113,0
55871.660771,39002.755729,26,4,18,0,135000.0,20,125118.311395,0
89464.927389,0.0,72,0,13,7,135000.0,15,289193.334839,0
39147.334371,49893.042265,29,0,11,8,52216.365073,3,125686.126487,0
58374.384138,27927.822752,50,0,12,1,135000.0,24,46725.202149,1
119850.245471,0.0,68,0,1,7,135000.0,7,313249.762348,0
66261.62048099999,41602.33697200001,34,2,0,6,135000.0,20,131292.326436,0
92719.850303,0.0,80,3,4,4,135000.0,6,325060.824823,0
59885.512148,38471.172961,27,1,5,2,135000.0,8,448709.80132299993,0
141024.966317,0.0,22,1,2,5,135000.0,21,440352.536928,0
135971.943722,0.0,41,4,3,0,135000.0,25,31624.417951,1
135847.255726,0.0,76,1,1,8,95810.378246,19,51436.133843,0
65516.774437,18331.722734,37,4,18,7,135000.0,17,371760.367088,0
86360.78374,0.0,70,0,16,6,135000.0,10,422600.950797,0
64992.975093,27695.364486,52,0,15,7,135000.0,16,170967.397058,1
52014.214852,14750.960894999998,41,2,16,2,135000.0,18,88937.253664,1
51897.858147000006,59391.291706,41,1,8,6,135000.0,16,430448.658697,1
127615.097708,0.0,69,4,14,8,63303.91946699999,23,201792.737074,0
28593.881804,34896.498346,27,0,11,4,135000.0,9,436309.525268,0
55476.868115,30430.7201,76,1,7,7,135000.0,5,345160.223114,0
144839.09230299998,0.0,51,0,11,5,135000.0,8,449495.810749,1
32184.168951,34031.514837,74,2,3,6,135000.0,21,212635.623198,0
98316.997815,0.0,79,0,12,8,133770.22971800002,23,402884.555635,0
127497.094061,0.0,21,3,7,6,135000.0,26,107201.656352,0
87021.912895,0.0,73,0,15,6,135000.0,23,165604.61869,0
117406.364696,0.0,78,1,14,1,135000.0,14,60589.581983,0
53269.528273,60096.931489,56,2,8,6,135000.0,14,136863.558009,1
42001.419763,31531.641263,73,3,19,0,135000.0,6,175219.853168,0
145051.941842,0.0,38,3,9,6,135000.0,1,147348.25768699998,0
94688.347579,0.0,60,2,2,2,135000.0,6,461201.899024,1
35123.894575,64971.345923,72,0,18,4,135000.0,30,448649.764233,0
55675.97852300001,45174.496695,30,2,3,7,135000.0,11,290063.058552,0
74216.005318,72897.48020199999,76,0,13,3,135000.0,22,367372.738107,0
76740.438704,0.0,64,0,12,1,135000.0,17,111781.093105,0
75502.949217,29955.904989,38,2,10,7,135000.0,7,163131.353455,0
120827.70756,0.0,60,0,19,2,135000.0,26,411525.482793,0
127444.091146,0.0,46,1,5,3,135000.0,11,44121.664212,1
70338.79042,0.0,58,3,9,3,135000.0,24,147578.13001300002,1
140854.276231,0.0,60,3,4,8,91845.072323,29,158337.246533,0
101982.481796,0.0,41,3,11,3,135000.0,12,332218.36757600005,1
87268.152324,0.0,45,4,0,5,135000.0,27,256921.112524,1
132395.290744,0.0,29,3,17,3,135000.0,7,370135.27871,0
150000.0,0.0,38,4,1,5,135000.0,24,27914.924208,1
138495.68216099998,0.0,47,1,17,8,135000.0,29,290023.169281,1
143067.255363,0.0,21,3,2,0,135000.0,20,267294.271127,0
111513.437648,0.0,50,3,7,2,135000.0,4,338543.680378,1
43932.869255,34638.965417,25,1,0,4,135000.0,19,65275.619002,0
107584.134605,0.0,23,0,4,4,135000.0,1,307751.301279,0
50395.685994,12098.01584,23,1,14,4,135000.0,23,329674.576512,0
37144.010094,20285.487289,47,2,11,8,119334.84584,2,419464.551434,1
21032.982898,46712.046683,44,0,10,0,135000.0,13,15832.368266999998,1
61748.067044,61490.686438,76,2,9,7,135000.0,25,174843.120265,0
20134.781155,40646.740974,37,1,14,1,135000.0,6,468828.259795,1
59165.594738,35282.16296,42,2,7,3,135000.0,17,434933.740944,1
109746.426589,0.0,57,4,10,8,129277.967521,6,432421.659279,1
73517.437292,45123.291608,26,2,14,0,135000.0,30,40504.346231,0
70998.516129,58170.175449,45,1,1,7,135000.0,28,493115.58345200005,1
109650.141384,0.0,28,0,7,8,106803.688375,30,83908.942051,0
29501.175461000006,22342.193107,65,3,8,2,135000.0,18,158994.95651199998,0
66588.47334,47741.28582,64,0,0,1,135000.0,5,200625.626976,0
92885.459705,0.0,20,1,17,7,117233.168151,14,221755.453297,0
126820.115396,0.0,39,3,14,4,135000.0,20,240199.782965,0
141752.41259300002,0.0,58,0,5,1,135000.0,21,365870.17992,1
72530.132236,25018.352404,76,3,1,4,135000.0,2,390512.89896,0
40795.80964,41414.367888,44,2,16,3,135000.0,25,387854.587558,1
85216.747015,0.0,20,3,1,8,103733.723801,20,425307.999179,0
34772.887426,19248.668634,22,3,10,8,94862.028422,2,134441.486498,0
123331.205006,0.0,41,3,7,5,135000.0,6,181686.573133,0
98294.712037,0.0,47,0,14,6,135000.0,22,26043.181635,1
91995.737577,0.0,61,1,5,2,135000.0,13,128738.853668,0
45585.904013,29956.186428,56,2,5,6,135000.0,12,340467.197468,1
71554.221566,31634.08863,31,0,11,3,135000.0,3,214369.04991,0
149665.932608,0.0,68,0,18,2,135000.0,14,346630.645038,0
125596.42945,0.0,25,3,11,7,135000.0,9,264804.743869,0
87310.325949,0.0,25,1,0,3,135000.0,16,218073.781367,0
101393.386554,0.0,26,3,16,6,135000.0,1,350149.414987,0
20724.604895,23203.502548,42,2,13,6,135000.0,11,90797.473466,1
111761.413206,0.0,51,3,18,3,135000.0,24,147236.50483599998,1
92919.537918,0.0,66,4,6,2,135000.0,19,291576.158332,0
61602.349034000006,50952.509125,61,2,0,2,135000.0,29,286142.448807,0
45819.741093,19906.457918,38,0,7,7,135000.0,11,440548.720528,0
61454.792399,37738.135345,54,3,1,7,135000.0,21,291949.501943,1
139632.433063,0.0,32,4,15,8,135000.0,10,141294.041404,0
43129.874636,41194.206751,71,3,7,4,135000.0,28,466436.942323,0
93175.933524,0.0,79,1,2,3,135000.0,16,473449.390144,0
121465.622561,0.0,56,1,19,2,135000.0,25,498811.03575,1
124644.636794,0.0,75,3,16,7,135000.0,5,401311.808339,0
58692.391044,61515.62514400001,27,3,1,5,135000.0,11,269595.423683,0
56987.816114,69033.67304,69,2,15,6,135000.0,14,104762.832673,0
86375.821744,0.0,29,0,11,3,135000.0,26,449808.592798,0
34251.293614999995,13039.20188,77,4,4,4,135000.0,11,234258.561388,0
88218.53914600002,0.0,25,1,13,1,135000.0,20,88848.015935,0
141357.575766,0.0,66,2,0,3,135000.0,27,312116.881532,0
144067.822077,0.0,80,1,0,5,135000.0,12,68733.191074,0
52400.190279,67231.05242,23,2,11,6,135000.0,24,249549.842708,0
130428.697566,0.0,26,2,10,0,135000.0,4,450835.731615,0
96815.543597,0.0,47,4,8,7,135000.0,28,500000.0,1
142500.73670799998,0.0,32,1,1,5,135000.0,8,478447.958522,0
121291.95095,0.0,39,3,10,2,135000.0,7,406960.287676,1
48695.31162,59946.217392,64,1,8,3,135000.0,2,415518.988669,0
60145.048817,71807.264589,43,4,15,1,135000.0,8,483830.23755,1
89450.67436,0.0,72,4,2,8,103361.867771,12,425756.750976,0
102010.562387,0.0,54,0,0,6,135000.0,3,221188.787179,1
45896.065318,31042.641034,24,3,4,2,135000.0,22,415078.635498,0
47450.397558,64344.603792,22,2,16,7,135000.0,20,168145.833474,0
105281.696809,0.0,54,4,14,2,135000.0,17,319460.80192,1
135668.640701,0.0,23,3,3,8,95824.859174,23,171527.355155,0
98388.148998,0.0,65,3,8,8,112588.23317,10,144441.343967,0
140572.346643,0.0,67,1,16,2,135000.0,14,299062.797243,0
50007.503936,46691.970944,71,2,10,4,135000.0,16,288063.996307,0
93790.66178,0.0,47,0,9,5,135000.0,21,6322.651024,1
86439.656747,0.0,33,3,6,3,135000.0,5,87445.32569099999,0
47952.454346,63917.669841,67,3,6,8,135000.0,16,262581.790779,0
96366.900323,0.0,44,0,12,1,135000.0,25,146640.359841,1
44772.91092900001,68842.627967,30,3,0,0,135000.0,10,359934.083177,0
34834.500005,23083.340657,48,4,18,0,135000.0,2,389620.445077,1
131319.156283,0.0,74,3,18,1,135000.0,24,362049.748527,0
107322.671143,0.0,31,0,4,8,96019.385482,18,372170.112587,0
63568.158169,52652.888603,77,2,10,6,135000.0,17,200209.155813,0
24787.598566,25060.710723,62,3,8,8,62861.543798,26,354268.016258,0
124025.61168699998,0.0,27,2,4,0,135000.0,3,144207.666013,0
138649.259543,0.0,43,2,15,7,135000.0,12,23902.552867,1
49804.294536,64430.418359,31,2,2,8,89686.55824500002,19,160648.994699,0
110700.648084,0.0,43,2,5,1,135000.0,27,356094.1520420001,1
27070.861472000004,67706.973579,35,4,15,4,135000.0,28,169428.549323,0
48862.005815,54432.46317,69,3,8,6,135000.0,10,115476.736651,0
111381.944878,0.0,57,1,14,4,135000.0,19,57371.819584,1
99568.00677,0.0,39,4,9,1,135000.0,27,382655.04052,0
34268.576719,70301.217078,38,4,18,5,135000.0,25,406952.699624,1
20000.0,42346.14369,80,0,6,2,135000.0,11,430755.377142,0
96034.598111,0.0,22,4,5,1,135000.0,2,43002.015744,0
109738.283597,0.0,42,4,17,2,135000.0,15,351590.46550700004,1
106239.641739,0.0,75,4,15,3,135000.0,25,237596.299624,0
116601.088116,0.0,50,4,3,1,135000.0,3,68733.789884,1
91596.93633,0.0,65,0,13,1,135000.0,10,250783.16845,0
99974.218515,0.0,64,2,2,1,135000.0,28,304091.484802,0
48038.878165,12455.094457,62,1,4,6,135000.0,16,92766.267371,0
60401.88444,20033.948839,75,0,8,1,135000.0,5,69933.353724,0
47874.395174,68838.302157,65,0,12,7,135000.0,2,151749.451505,0
41748.451147,47350.18669,35,0,6,6,135000.0,29,410310.484886,0
141797.252105,0.0,37,3,18,7,111241.707277,8,182963.635642,1
105833.101454,0.0,62,1,13,5,135000.0,20,478721.493531,0
126470.858619,0.0,34,0,1,6,135000.0,5,131840.614424,0
91098.151226,0.0,61,0,10,8,89249.225688,24,314294.040163,0
20968.909381,10000.0,55,3,2,6,135000.0,19,26671.673995,1
73836.6107,0.0,80,0,18,4,135000.0,5,194492.176908,0
